id,exam,year,session,number,dataset_status,question_type,category,subcategory,topic,classification_confidence,classification_status,case_id,case_text,preceding_context_ids,question,choices,correct_answers,accepted_answer_sets,correct_answer_value,special_status,requires_image,excluded,exclusion_reason,needs_review,review_reasons,question_url,question_pages,answer_url,answer_page
109-AM-120,109,2020,AM,120,excluded_image,状況設定問題,,,,,pending_review,109-AM-CASE-10,"A さん(cid:31)75 歳、女性!は、脂質異常症と高血圧症で通院中で、定期受診のため、外
dyslipidemia hypertension
来待合室で順番を待っていた。A さんは、待合室の雑誌を取ろうと立ち上がり、歩
こうとしたところ、右足が思うように動かず引きずって歩いた。外来看護師が声をか
けると、A さんは｢らいじょうぶ｣と返答したが、ろれつが回らなかった。","[""109-AM-118"", ""109-AM-119""]","A さんは、(cid:2)か月間のリハビリテーションの結果、健側をつかってベッド上で
端坐位ができるようになり、補装具をつければ軽介助で歩行できる状態まで回復し
た。退院後はベッド柵をつけた介護用ベッドを設置し、自宅で生活をする予定であ
る。A さんが自宅で使用する介護用ベッドの柵の配置を図に示す。
ベッド柵の配置で適切なのはどれか。",[],[1],[[1]],,,true,true,図・画像等の視覚情報が必要,true,"[""選択肢の抽出を要確認"", ""正答番号が選択肢範囲外"", ""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05a_01.pdf,[53],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05seitou.pdf,1
109-PM-001,109,2020,PM,1,pending_review,必修問題,,,,,pending_review,,,[],"平成 29 年(cid:31)2017 年!の日本における簡易生命表で女性の平均寿命に最も近いのは
どれか。","[""77 年"", ""82 年"", ""87 年"", ""92 年""]",[3],[[3]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05c_01.pdf,[7],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05seitou.pdf,1
109-PM-002,109,2020,PM,2,pending_review,必修問題,,,,,pending_review,,,[],"平成 29 年(cid:31)2017 年!の国民健康・栄養調査で 20 歳以上の男性における喫煙習慣
者の割合に最も近いのはどれか。","[""10 %"", ""20 %"", ""30 %"", ""40 %""]",[3],[[3]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05c_01.pdf,[7],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05seitou.pdf,1
109-PM-003,109,2020,PM,3,pending_review,必修問題,,,,,pending_review,,,[],"じん肺に関係する物質はどれか。
pneumoconiosis","[""フロン"", ""アスベスト"", ""ダイオキシン類"", ""ホルムアルデヒド""]",[2],[[2]],,,false,false,,true,"[""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05c_01.pdf,[7],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05seitou.pdf,1
109-PM-004,109,2020,PM,4,pending_review,必修問題,,,,,pending_review,,,[],日本において国民皆保険制度となっているのはどれか。,"[""医療保険"", ""介護保険"", ""雇用保険"", ""労災保険""]",[1],[[1]],,,false,false,,true,"[""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05c_01.pdf,[7],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05seitou.pdf,1
109-PM-005,109,2020,PM,5,pending_review,必修問題,,,,,pending_review,,,[],保健師助産師看護師法で規定されている看護師の義務はどれか。,"[""研究をする。"", ""看護記録を保存する。"", ""看護師自身の健康の保持増進を図る。"", ""業務上知り得た人の秘密を漏らさない。""]",[4],[[4]],,,false,false,,true,"[""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05c_01.pdf,[8],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05seitou.pdf,1
109-PM-006,109,2020,PM,6,pending_review,必修問題,,,,,pending_review,,,[],"エリクソン, E. H. の発達理論で青年期に生じる(cid:15)藤はどれか。
Erikson, E. H.","[""生殖性 対 停 滞"", ""勤勉性 対 劣等感"", ""自主性 対 罪悪感"", ""同一性 対 同一性混乱""]",[4],[[4]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05c_01.pdf,[8],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05seitou.pdf,1
109-PM-007,109,2020,PM,7,pending_review,必修問題,,,,,pending_review,,,[],乳児期における呼吸の型はどれか。,"[""肩呼吸"", ""胸式呼吸"", ""腹式呼吸"", ""胸腹式呼吸""]",[3],[[3]],,,false,false,,true,"[""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05c_01.pdf,[8],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05seitou.pdf,1
109-PM-008,109,2020,PM,8,pending_review,必修問題,,,,,pending_review,,,[],老年期にみられる身体的な変化はどれか。,"[""血管抵抗の増大"", ""消化管の運動の亢進"", ""水晶体の弾性の増大"", ""メラトニン分泌量の増加""]",[1],[[1]],,,false,false,,true,"[""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05c_01.pdf,[8],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05seitou.pdf,1
109-PM-009,109,2020,PM,9,pending_review,必修問題,,,,,pending_review,,,[],平成 29 年(cid:31)2017 年!の日本の人口推計で 10 年前より増加しているのはどれか。,"[""総人口"", ""年少人口"", ""老年人口"", ""生産年齢人口""]",[3],[[3]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05c_01.pdf,[9],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05seitou.pdf,1
109-PM-010,109,2020,PM,10,pending_review,必修問題,,,,,pending_review,,,[],"医療法に規定されている診療所とは、患者を入院させるための施設を有しないも
の又は(cid:31) !人以下の患者を入院させるための施設を有するものをいう。
(cid:31) !に入る数字はどれか。","[""9"", ""19"", ""29"", ""39""]",[2],[[2]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05c_01.pdf,[9],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05seitou.pdf,1
109-PM-011,109,2020,PM,11,pending_review,必修問題,,,,,pending_review,,,[],大腸で吸収されるのはどれか。,"[""脂 質"", ""水 分"", ""糖 質"", ""蛋白質""]",[2],[[2]],,,false,false,,true,"[""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05c_01.pdf,[9],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05seitou.pdf,1
109-PM-012,109,2020,PM,12,pending_review,必修問題,,,,,pending_review,,,[],三叉神経の機能はどれか。,"[""視 覚"", ""眼球の運動"", ""顔面の知覚"", ""表情筋の運動""]",[3],[[3]],,,false,false,,true,"[""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05c_01.pdf,[9],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05seitou.pdf,1
109-PM-013,109,2020,PM,13,pending_review,必修問題,,,,,pending_review,,,[],脂肪分解酵素はどれか。,"[""ペプシン"", ""リパーゼ"", ""マルターゼ"", ""ラクターゼ""]",[2],[[2]],,,false,false,,true,"[""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05c_01.pdf,[10],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05seitou.pdf,1
109-PM-014,109,2020,PM,14,pending_review,必修問題,,,,,pending_review,,,[],尿ケトン体が陽性になる疾患はどれか。,"[""肝硬変\ncirrhosis"", ""糖尿病\ndiabetes mellitus"", ""尿路感染症\nurinary tract infection"", ""ネフローゼ症候群\nnephrotic syndrome""]",[2],[[2]],,,false,false,,true,"[""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05c_01.pdf,[10],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05seitou.pdf,1
109-PM-015,109,2020,PM,15,pending_review,必修問題,,,,,pending_review,,,[],下痢によって生じやすい電解質異常はどれか。,"[""低カリウム血症"", ""高カルシウム血症"", ""高ナトリウム血症"", ""低マグネシウム血症""]",[1],[[1]],,,false,false,,true,"[""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05c_01.pdf,[10],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05seitou.pdf,1
109-PM-016,109,2020,PM,16,pending_review,必修問題,,,,,pending_review,,,[],意識レベルを評価するスケールはどれか。,"[""Borg(cid:142)ボルグ(cid:144)スケール"", ""フェイススケール"", ""ブリストルスケール"", ""グラスゴー・コーマ・スケール(cid:142)GCS(cid:144)""]",[4],[[4]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05c_01.pdf,[10],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05seitou.pdf,1
109-PM-017,109,2020,PM,17,pending_review,必修問題,,,,,pending_review,,,[],"マズロー, A. H. の基本的欲求の階層構造で承認の欲求はどれか。
Maslow, A. H.","[""尊重されたい。"", ""休息をとりたい。"", ""他人と関わりたい。"", ""自分の能力を発揮したい。""]",[1],[[1]],,,false,false,,true,"[""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05c_01.pdf,[11],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05seitou.pdf,1
109-PM-018,109,2020,PM,18,withheld_special,必修問題,,,,,pending_review,,,[],過呼吸で正しいのはどれか。,"[""吸気時に下顎が動く。"", ""(cid:4)回換気量が増加する。"", ""呼吸数が 24/分以上になる。"", ""呼吸リズムが不規則になる。""]",[2],[[2]],,条件付き採点除外,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05c_01.pdf,[11],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05seitou.pdf,1
109-PM-019,109,2020,PM,19,pending_review,必修問題,,,,,pending_review,,,[],患者とのコミュニケーションで適切なのはどれか。,"[""否定的感情の表出を受けとめる。"", ""沈黙が生じた直後に会話を終える。"", ""看護師が伝えたいことに重点をおく。"", ""患者の表情よりも言語による表現を重視する。""]",[1],[[1]],,,false,false,,true,"[""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05c_01.pdf,[11],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05seitou.pdf,1
109-PM-020,109,2020,PM,20,pending_review,必修問題,,,,,pending_review,,,[],入浴の温熱作用はどれか。,"[""筋緊張が増す。"", ""末¸血管が拡張する。"", ""慢性(cid:2)痛が増強する。"", ""循環血液量が減少する。""]",[2],[[2]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05c_01.pdf,[11],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05seitou.pdf,1
109-PM-021,109,2020,PM,21,pending_review,必修問題,,,,,pending_review,,,[],標準予防策(cid:142)スタンダードプリコーション(cid:144)で感染源として取り扱うのはどれか。,"[""汗"", ""爪"", ""唾 液"", ""頭 髪""]",[3],[[3]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05c_01.pdf,[12],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp200414-05seitou.pdf,1
